School_code#School_name#development_region#Eco_Belt#Zone#District#VDC#Address#Ward_No#Locality#ECD#PRIMARY#LSEC#SEC#HSEC
140050004#Janata Pra V Phyangsuli#Eastern#Hill#Sagarmatha#Udayapur#Basabote#Basbote#1#Urban#Community_aided#Community_aided###
140050005#Shahid Pra V Khorsane#Eastern#Hill#Sagarmatha#Udayapur#Basabote#Basbote#8#Urban#Community_Unaided#Community_aided###
140050006#Bal Pra V Bansbote Ahaltar#Eastern#Hill#Sagarmatha#Udayapur#Basabote#Basbote#9#Urban#Community_Unaided#Community_Unaided###
140050007#Suryodaya Pra V Khiratar#Eastern#Hill#Sagarmatha#Udayapur#Basabote#Basnbote#1#Urban##Community_Teacher_aided###
140050008#Shrijana Jyoti Pra V Baseri#Eastern#Hill#Sagarmatha#Udayapur#Basabote#Bansbote#8#Urban##Community_Teacher_aided###
140060001#Narad Adarsha Uchha Uchha Ma V#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Bashaha#9#Rural#Community_aided#Community_aided#Community_aided#Community_aided#Community_Teacher_aided
140060002#Jalpa Jana Ma V Ajinggare#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Ajingare#2#Urban##Community_aided#Community_Managed#Community_Managed#
140060003#Mahadeveshwor Ni Ni Ma V#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Bashaha#8#Rural#Community_aided#Community_aided#Community_Unaided##
140060004#Janata Adarsha Ni Ni Ma V#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Kalikhola#7#Rural#Community_Managed#Community_Managed#Community_Managed#Community_Teacher_aided#
140060005#Ma V Amshal#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Bashaha#4#Rural##Community_Managed#Community_Managed#Community_Managed#Community_Unaided
140060007#Bal Jyoti Pra V#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Baljyoti#3#Rural#Community_aided#Community_Unaided#Community_Unaided##
140060008#Sagarmatha Pra V#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Bhorleni#4#Rural##Community_aided#Community_Teacher_aided##
140060010#Jana Kalyan Pra V Hattisar#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Basaha#5#Urban#Community_Teacher_aided#Community_Teacher_aided###
140060011#Jana Jyoti Pra V#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Amalchauri#1#Urban#Community_Unaided#Community_Unaided#Community_Unaided##
140060012#Belaka Ni Ni Ma V Hattisar#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Hattisar#6#Urban#Community_aided#Community_aided#Community_Unaided##
140060013#Buddha Niketan Ebs#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Basaha#7#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company##
140060014#Pabitra Memorial Ebs#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Basaha#8#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140060015#Janasewa Pra V Sawalitool#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Basaha#7#Urban#Community_Unaided#Community_Unaided###
140060017#Mother Blessing Ebs#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Basaha#1#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140060019#Kamala Ebs Basaha#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Basaha#5#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140060020#Brightfuture Ebs Basaha#Eastern#Hill#Sagarmatha#Udayapur#Bashaha#Basaha#4#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140070001#Raktamala Pra V#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#8#Urban#Community_Teacher_aided#Community_Unaided###
140070002#Singha Devi Ma V Madibas#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#9#Urban##Community_Managed#Community_Managed#Community_Unaided#
140070003#Kalika Pra V#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Sirwani#3#Rural#Community_aided#Community_aided#Community_Teacher_aided#Community_Unaided#
140070004#Puma Ebs#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#2#Rural#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#
140070005#Kawaidevi Pra V#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Jhorapata#7#Rural#Community_aided#Community_aided#Community_Teacher_aided##
140070006#Sagarmatha Ebs#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#1#Rural#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company
140070007#Jyoti Uchha Uchha Ma V#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#2#Rural#Community_aided#Community_aided#Community_aided#Community_aided#Community_Managed
140070008#Bhu Pu Sainik Ebs#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#1#Urban#Institutional_Public_Trust#Institutional_Public_Trust#Institutional_Public_Trust#Institutional_Public_Trust#
140070009#Sagarmatha Pra V#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Bhulke#6#Rural#Community_aided#Community_aided#Community_Unaided##
140070010#Panchami Pra V#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#1#Rural##Community_aided#Community_Teacher_aided##
140070011#Sidda Kali Ebs#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Bhitte#9#Rural#Community_Unaided#Community_Unaided###
140070014#Kanchanjangha Ebs#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#1#Urban#Institutional_Private_Trust#Institutional_Private_Trust#Institutional_Private_Trust##
140070018#Meri Gold Academy Bhulke#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#6#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140070019#Nuton Academy Madibas#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#9#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140070020#Littlestars Academy Udayapur#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#9#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140070022#Buddha Janata Pra V#Eastern#Hill#Sagarmatha#Udayapur#Beltar#Beltar#9#Urban##Community_Teacher_aided###
140080001#Pra V Jagirvitta#Eastern#Hill#Sagarmatha#Udayapur#Bhutar#Bhutar#4#Urban#Community_aided#Community_aided###
140080002#Janta Ma V Naule Karkuse#Eastern#Hill#Sagarmatha#Udayapur#Bhutar#Bhutar#7#Urban#Community_aided#Community_aided#Community_Unaided#Community_Unaided#
140080003#Rasuwa Uchha Uchha Ma V#Eastern#Hill#Sagarmatha#Udayapur#Bhutar#Bhuttar#4#Urban#Community_aided#Community_aided#Community_aided#Community_aided#Community_Unaided
140080004#Jyoti Pra V#Eastern#Hill#Sagarmatha#Udayapur#Bhutar#Aahale#1#Rural##Community_aided#Community_aided##
140080005#Dipendra Pra V#Eastern#Hill#Sagarmatha#Udayapur#Bhutar#Rametar#3#Rural#Community_aided#Community_aided###
140080006#Janajyoti Ni Ni Ma V Okhreni#Eastern#Hill#Sagarmatha#Udayapur#Bhutar#Bhutar#8#Urban##Community_aided#Community_Teacher_aided##
140080007#Pra V Harrabhangjang#Eastern#Hill#Sagarmatha#Udayapur#Bhutar#Harrabhangjang#2#Rural#Community_aided#Community_aided###
140090001#Jaleshwori Janata Ni Ni Ma V Ranitar#Eastern#Hill#Sagarmatha#Udayapur#Chaudandi#Ranitar#1#Urban##Community_Managed#Community_Teacher_aided##
140090002#Ni Ni Ma V Gadanta#Eastern#Hill#Sagarmatha#Udayapur#Chaudandi#Gadanta#7#Urban#Community_aided#Community_aided#Community_Unaided##
140090003#Bisaya Kalika Pra V Salbote#Eastern#Hill#Sagarmatha#Udayapur#Chaudandi#Chaudandi#4#Urban#Community_aided#Community_aided###
140090004#Janta Pra V Chhuila#Eastern#Hill#Sagarmatha#Udayapur#Chaudandi#Chhuila#9#Urban##Community_aided###
140090005#Sarada Ma V#Eastern#Hill#Sagarmatha#Udayapur#Chaudandi#Chaudandi#3#Urban#Community_aided#Community_aided#Community_Unaided#Community_Unaided#
140090006#Chaudandigadhi Turlungtar Pra V#Eastern#Hill#Sagarmatha#Udayapur#Chaudandi#Chaudandi#4#Urban##Community_Unaided###
140100001#Ni Ni Ma V Dhungre#Eastern#Hill#Sagarmatha#Udayapur#Dumre#Dumre#6#Urban#Community_aided#Community_aided#Community_Teacher_aided##
140100002#Janapremi Ni Ni Ma V Majuwabeteni#Eastern#Hill#Sagarmatha#Udayapur#Dumre#Dumre#8#Urban##Community_aided#Community_Unaided##
140100003#Pra V Sajbote#Eastern#Hill#Sagarmatha#Udayapur#Dumre#Dumre#9#Urban##Community_aided###
140100004#Ma V Jalkeni#Eastern#Hill#Sagarmatha#Udayapur#Dumre#Dumre#3#Urban#Community_Managed#Community_Managed#Community_Teacher_aided#Community_Unaided#
140100005#Janta Ma V Dumre#Eastern#Hill#Sagarmatha#Udayapur#Dumre#Dumre#8#Urban#Community_aided#Community_Managed#Community_Teacher_aided#Community_Unaided#
140100006#Pra V Gogane#Eastern#Hill#Sagarmatha#Udayapur#Dumre#Majhuwa#5#Rural#Community_Managed#Community_Managed#Community_Unaided##
140100007#Baijanath Baijani Pra V#Eastern#Hill#Sagarmatha#Udayapur#Dumre#Sirise#5#Urban##Community_Unaided###
140100008#Gairidhara Pra V Bahunitar#Eastern#Hill#Sagarmatha#Udayapur#Dumre#Dumre#4#Urban##Community_Teacher_aided###
140110001#Janavikas Ma V Bhima#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#2#Urban#Community_Managed#Community_Managed#Community_Unaided#Community_Unaided#
140110002#Lauwagadhi Ma V Khairahajhoda#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#8#Urban#Community_Teacher_aided#Community_aided#Community_Teacher_aided#Community_Teacher_aided#
140110003#Pra V Khairaha#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#8#Urban#Community_Unaided#Community_Managed###
140110004#Bhagawati Ma Musaharniya#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#5#Urban#Community_aided#Community_aided#Community_Unaided#Community_Unaided#
140110005#Siddeswari Ma Musaharniya#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#6#Urban#Community_Teacher_aided#Community_Managed#Community_Unaided#Community_Unaided#
140110006#Janta Uchha Uchha Ma V Hadiya#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#6#Urban##Community_aided#Community_aided#Community_aided#Community_Unaided
140110007#Than Pokhari Uchha Uchha Ma V#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Jyamirejhor#3#Urban#Community_aided#Community_aided#Community_aided#Community_aided#Community_Unaided
140110008#Bhimsen Adarsha Ni Ni Ma V#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#1#Urban#Community_aided#Community_Managed#Community_Teacher_aided##
140110009#Bal Mukhi Pra V#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#7#Urban#Community_aided#Community_Unaided###
140110010#Rajaji Pra V Hattisar#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#5#Urban##Community_Unaided###
140110011#Chandi Bright Future Ebs#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#4#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140110012#Budurlal Bidya Niketan#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#6#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company##
140110013#Atic Ebs#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#3#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140110014#Janajyoti Pra V Jyamire#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#2#Urban##Community_Teacher_aided###
140110016#Namuna Pra V Hadiya#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Dadatole#7#Urban##Community_Unaided###
140110017#Sudarsan Ebs Hadiya#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#7#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140110018#Sudarsan Ebs#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#7#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140110019#Triyuga Public Ebs Hadiya#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#8#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140110021#Etik Ebs School#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#3#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140110022#Trishakti Ebs#Eastern#Hill#Sagarmatha#Udayapur#Hadiya#Hadiya#5#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140120001#Jana Mukhi Ma V#Eastern#Hill#Sagarmatha#Udayapur#Hardeni#Baseri#8#Rural#Community_aided#Community_aided#Community_aided#Community_aided#Community_Managed
140120002#Jana Kalyan Pra V#Eastern#Hill#Sagarmatha#Udayapur#Hardeni#Gothdada#1#Rural#Community_aided#Community_aided###
140120003#Pra V Hardeni#Eastern#Hill#Sagarmatha#Udayapur#Hardeni#Chilaune#7#Rural#Community_Managed#Community_Managed#Community_Unaided##
140120004#Saraswati Pra V#Eastern#Hill#Sagarmatha#Udayapur#Hardeni#Hardeni#3#Rural#Community_aided#Community_aided#Community_Unaided#Community_Unaided#
140120005#Sarada Pra V#Eastern#Hill#Sagarmatha#Udayapur#Hardeni#Khanidada#5#Rural#Community_Managed#Community_Managed###
140120006#Nagh Devi Pra V#Eastern#Hill#Sagarmatha#Udayapur#Hardeni#Daha#5#Urban##Community_Unaided###
140130001#Pra V Dagale#Eastern#Hill#Sagarmatha#Udayapur#Iname#Dagale#9#Rural#Community_aided#Community_aided###
140130002#Shahkala Pra V#Eastern#Hill#Sagarmatha#Udayapur#Iname#Lalidanda#3#Rural#Community_aided#Community_aided#Community_Unaided##
140130003#Pra V Bhaludhunga#Eastern#Hill#Sagarmatha#Udayapur#Iname#Hatisar#2#Rural##Community_aided###
140130004#Uchha Uchha Ma V Jhilkepokhari#Eastern#Hill#Sagarmatha#Udayapur#Iname#Iname#1#Urban#Community_aided#Community_aided#Community_aided#Community_aided#Community_Unaided
140130005#Kalika Pra V#Eastern#Hill#Sagarmatha#Udayapur#Iname#Dadagaun#8#Rural#Community_aided#Community_Teacher_aided###
140130007#Annapurna Pra V#Eastern#Hill#Sagarmatha#Udayapur#Iname#Kamere#5#Urban#Community_aided#Community_Unaided###
140130008#Saraswati Pra V Madire#Eastern#Hill#Sagarmatha#Udayapur#Iname#Iname#7#Urban##Community_Unaided###
140130009#Saraswoti Pra V Tapli#Eastern#Hill#Sagarmatha#Udayapur#Iname#Iname#1#Urban##Community_Teacher_aided###
140140001#Pra V Dhauri Sharwati#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune#Dhauri#4#Rural#Community_aided#Community_aided###
140140002#Panchawati Pra V#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune#Sidre#1#Rural##Community_aided#Community_Unaided##
140140003#Pra V Ahale#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune#Ahale#7#Rural#Community_aided#Community_aided###
140140004#Ma V Bhorle#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune#Jalpachilaune#6#Urban#Community_aided#Community_aided#Community_Unaided#Community_Unaided#
140140005#Ma V Chilaune Bhanjyang#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune#Bhanjyang#3#Rural#Community_aided#Community_Managed#Community_Unaided#Community_Unaided#Community_Unaided
140140006#Janata Pra V Sahikhola#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune##4#Urban#Community_Unaided#Community_Unaided###
140140007#Pra V Bangri#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune#Bangri#4#Rural#Community_Unaided#Community_Unaided###
140140008#Saraswoti Pra V Beldobhan#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune##2#Urban#Community_Unaided#Community_Unaided###
140140009#Sahakala Pra V Dhauri Jalpachilaune#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune#Jalpachilaune#4#Urban#Community_Teacher_aided#Community_Teacher_aided###
140140010#Jalpa Devi Pra V#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune#Siruwani#5#Urban#Community_Teacher_aided#Community_Teacher_aided###
140140011#Malberi Ebs#Eastern#Hill#Sagarmatha#Udayapur#Jalpachilaune#Jalpachilaune#6#Urban#Institutional_Private_Trust#Institutional_Public_Trust#Institutional_Public_Trust#Institutional_Public_Trust#
140150001#Janata Uchha Uchha Ma V Rasuwa Jante#Eastern#Hill#Sagarmatha#Udayapur#Jante#Jante#1#Urban#Community_aided#Community_aided#Community_Unaided#Community_Unaided#Community_Unaided
140150002#Mahendra Jyoti Pra V#Eastern#Hill#Sagarmatha#Udayapur#Jante#Dukurthum#8#Rural#Community_aided#Community_aided###
140150003#Mahendra Pra V#Eastern#Hill#Sagarmatha#Udayapur#Jante#Jante#8#Rural##Community_aided###
140150004#Pancha Kanya Pra V#Eastern#Hill#Sagarmatha#Udayapur#Jante#Minasika#9#Rural#Community_aided#Community_aided#Community_aided##
140150005#Bal Pra V#Eastern#Hill#Sagarmatha#Udayapur#Jante#Chaulane#5#Rural#Community_Managed#Community_Managed#Community_Unaided##
140150006#Janakalyan Pra V Jante#Eastern#Hill#Sagarmatha#Udayapur#Jante#Jante#3#Urban##Community_Unaided###
140150007#Saraswati Pra V Thakle Simpani#Eastern#Hill#Sagarmatha#Udayapur#Jante#Thakle#9#Urban##Community_Unaided###
140160001#Jana Premi Ni Ni Ma V#Eastern#Hill#Sagarmatha#Udayapur#Daha#Purbatole##Rural#Community_Managed#Community_Managed#Community_Unaided##
140160002#Janata Ni Ni Ma V#Eastern#Hill#Sagarmatha#Udayapur#Daha#Motiyahi#9#Rural#Community_Teacher_aided#Community_aided#Community_Teacher_aided##
140160003#Pra V Jogidaha#Eastern#Hill#Sagarmatha#Udayapur#Daha#Jogidaha#3#Rural##Community_aided###
140160004#Jana Jyoti Pra V#Eastern#Hill#Sagarmatha#Udayapur#Daha#Mainaha#8#Rural#Community_Managed#Community_Managed###
140160007#Janata Uchha Uchha Ma V Jogidhah#Eastern#Hill#Sagarmatha#Udayapur#Daha#Jogidaha#6#Urban#Community_aided#Community_aided#Community_aided#Community_aided#Community_aided
140170001#Bhabari Devi Ni Ni Ma V#Eastern#Hill#Sagarmatha#Udayapur#Katari#Katari#9#Urban#Community_aided#Community_aided#Community_Unaided##
140170002#Ni Ni Ma V Maruwa#Eastern#Hill#Sagarmatha#Udayapur#Katari#Maruwa#7#Rural#Community_aided#Community_aided#Community_Unaided#Community_Unaided#
140170003#Devi Ma V Bhulke#Eastern#Hill#Sagarmatha#Udayapur#Katari#Katari#8#Urban#Community_Teacher_aided#Community_aided#Community_Teacher_aided#Community_Teacher_aided#
140170004#Pra V Jahadi#Eastern#Hill#Sagarmatha#Udayapur#Katari#Jahadi#5#Rural#Community_aided#Community_aided#Community_Unaided##
140170005#Churiya Pra V#Eastern#Hill#Sagarmatha#Udayapur#Katari#Changa#2#Rural#Community_Teacher_aided#Community_aided#Community_Unaided##
140170006#Devi Pra V#Eastern#Hill#Sagarmatha#Udayapur#Katari#Baireni#3#Rural##Community_Teacher_aided###
140170007#Saraswati Pra V#Eastern#Hill#Sagarmatha#Udayapur#Katari#Hadiya#1#Rural#Community_aided#Community_Managed#Community_Unaided#Community_Unaided#
140170008#Triveni Uchha Uchha Ma V#Eastern#Hill#Sagarmatha#Udayapur#Katari#Katari#3#Rural#Community_Unaided#Community_aided#Community_aided#Community_aided#Community_Unaided
140170009#Saraswati Ma V Bhorle#Eastern#Hill#Sagarmatha#Udayapur#Katari#Katari#9#Urban#Community_Managed#Community_Managed#Community_Managed#Community_Unaided#
140170010#Mother Land Ebs#Eastern#Hill#Sagarmatha#Udayapur#Katari#Katari#4#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#
140170011#Prabhat Ebs#Eastern#Hill#Sagarmatha#Udayapur#Katari#Katari#4#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company#
140170012#Future Star Ebs#Eastern#Hill#Sagarmatha#Udayapur#Katari#Katari#4#Urban#Institutional_Enlisted_With_Company#Institutional_Enlisted_With_Company###
140170014#Bhagawati Pra V#Eastern#Hill#Sagarmatha#Udayapur#Katari#Sishaghari#8#Urban##Community_Teacher_aided###
140170015#Janashakti Pra V Tintale#Eastern#Hill#Sagarmatha#Udayapur#Katari#Katari#9#Urban##Community_Unaided###
140170016#Janata Ni Ni Ma V Fulbarisiran#Eastern#Hill#Sagarmatha#Udayapur#Katari#Katari#6#Urban#Community_Teacher_aided#Community_aided#Community_Unaided##
150010001#Hari Bansha Pra V#Eastern#Terai#Sagarmatha#Saptari#Arnaha#Arnaha#2#Urban#Community_aided#Community_aided###
150010002#Rajowoti Ni Ni Ma V#Eastern#Terai#Sagarmatha#Saptari#Arnaha#Kusaha#9#Rural#Community_aided#Community_aided#Community_aided#Community_aided#
150010003#Janata Pra V#Eastern#Terai#Sagarmatha#Saptari#Arnaha#Satabedaha#4#Urban#Community_aided#Community_aided#Community_Teacher_aided##
150010005#Ja Ra Pra V Sonma#Eastern#Terai#Sagarmatha#Saptari#Arnaha#Sonma#5#Urban##Community_Unaided###
150020001#Bp Ismaliya Pra V#Eastern#Terai#Sagarmatha#Saptari#Aurahi#Bisanpur#4#Rural#Community_aided#Community_aided###
150020002#Pra V Bathanaha#Eastern#Terai#Sagarmatha#Saptari#Aurahi#Bathanaha#5#Rural#Community_aided#Community_aided#Community_Unaided##
150020009#Saraswati Ni Ni Ma V#Eastern#Terai#Sagarmatha#Saptari#Aurahi#Aurahi#3#Urban#Community_aided#Community_aided#Community_aided#Community_aided#
150030001#Janata Ni Ni Ma V#Eastern#Terai#Sagarmatha#Saptari#Badgama#Badagama#2#Urban#Community_aided#Community_aided#Community_aided##
150030002#Pra V Bhodaha#Eastern#Terai#Sagarmatha#Saptari#Badgama#Badagama#9#Urban#Community_aided#Community_aided###
150040001#Madrassa Kashimul Ulum Pra V Bairwa#Eastern#Terai#Sagarmatha#Saptari#Bairawa#Balha#9#Urban##Community_aided###
150050001#Samudayik Pra V#Eastern#Terai#Sagarmatha#Saptari#Bakdhauwa#Mohanpur#7#Urban#Community_Managed#Community_Managed#Community_Managed##
150050002#Ni Ma V Chapki Bakdhuwa#Eastern#Terai#Sagarmatha#Saptari#Bakdhauwa#Bakdhuwa#1#Urban#Community_aided#Community_aided#Community_aided##
150050003#Hirawati Ni Ni Ma V#Eastern#Terai#Sagarmatha#Saptari#Bakdhauwa#Bakaduwa#3#Rural#Community_aided#Community_aided#Community_aided##
150050004#Ni Ni Ma V Ratawala#Eastern#Terai#Sagarmatha#Saptari#Bakdhauwa#Ratwala#9#Urban#Community_aided#Community_aided#Community_aided##
150050008#Madrassa Darul Kuran Chhapki#Eastern#Terai#Sagarmatha#Saptari#Bakdhauwa#Chhapki#2#Urban#Madrassa#Madrassa###
150060002#Lbu Uchha Uchha Ma V#Eastern#Terai#Sagarmatha#Saptari#Bamangamakatti#Katti#6#Rural#Community_aided#Community_aided#Community_aided#Community_aided#Community_aided
150060005#Ra Pra V Sdaipar#Eastern#Terai#Sagarmatha#Saptari#Bamangamakatti#Sdaaipar#5#Urban#Community_Unaided#Community_Unaided###
150070001#Dalit Janata Ra Pra V#Eastern#Terai#Sagarmatha#Saptari#Banainiya#Kamalpur#9#Urban##Community_aided###
150070004#Ni Ni Ma V Banainiya#Eastern#Terai#Sagarmatha#Saptari#Banainiya#Banainiya#4#Rural#Community_aided#Community_aided#Community_aided#Community_aided#
150070005#Khublal Gajannath Shakti Ni Ni Ma V#Eastern#Terai#Sagarmatha#Saptari#Banainiya#Kamalpur#7#Urban#Community_aided#Community_aided#Community_aided##
150080001#Kamleshwori Ma V#Eastern#Terai#Sagarmatha#Saptari#Banarjhula#Banarjhula#1#Urban#Community_aided#Community_aided#Community_aided#Community_aided#
150080002#Madrassa Da Id Banarjhula#Eastern#Terai#Sagarmatha#Saptari#Banarjhula#Banarjhula#3#Urban#Community_aided#Madrassa###
150080003#Janahit Pra V Banarjhula#Eastern#Terai#Sagarmatha#Saptari#Banarjhula#Banarjhula#1#Urban#Community_aided#Community_aided###
150080006#Rastriya Pra V Kanchira#Eastern#Terai#Sagarmatha#Saptari#Banarjhula#Kanchira#8#Urban#Community_aided#Community_aided###
150090001#Pra V Ranjitpur#Eastern#Terai#Sagarmatha#Saptari#Banaula#Ranjitpur#9#Urban#Community_aided#Community_aided###
150090002#Hira Phekani Ma V#Eastern#Terai#Sagarmatha#Saptari#Banaula#Banaula#4#Urban#Community_aided#Community_aided#Community_aided#Institutional_Private_Trust#
150100001#Pra V Lalpur#Eastern#Terai#Sagarmatha#Saptari#Banauli#Lalpur#8#Urban#Community_aided#Community_aided###
150100002#Indadiaya Pra V#Eastern#Terai#Sagarmatha#Saptari#Banauli#Natkar#5#Urban#Community_aided#Community_aided###
150100003#Pra V Amar Jyotitole#Eastern#Terai#Sagarmatha#Saptari#Banauli#Amarjyotitole#4#Urban#Community_Unaided#Community_Unaided###
150100008#Pra V Dhattitole#Eastern#Terai#Sagarmatha#Saptari#Banauli#Dhattitole#3#Urban#Community_aided#Community_aided###
150110003#Sankar Ma V Bamarjhiya Subbatole#Eastern#Terai#Sagarmatha#Saptari#Baramjhiya#Subbatole#8#Urban##Community_aided#Community_aided#Community_Managed#
150110005#Dalit Ra Pra School#Eastern#Terai#Sagarmatha#Saptari#Baramjhiya#Baramajhiya#7#Urban##Community_aided###
150120001#Pra V Ko Barsain#Eastern#Terai#Sagarmatha#Saptari#Ko.barsain#Banarjhula#1#Urban#Community_aided#Community_aided###
150120002#Pra V Ko Barsain Kushaha#Eastern#Terai#Sagarmatha#Saptari#Ko.barsain#Kushaha#4#Rural#Community_aided#Community_aided###
150120003#K Ku De Ra Memorial Pra V#Eastern#Terai#Sagarmatha#Saptari#Ko.barsain#Barsain#5#Urban#Community_aided#Community_aided#Community_aided##
150120009#Rajaji Pra V#Eastern#Terai#Sagarmatha#Saptari#Ko.barsain#Banarjhula#2#Rural##Community_aided###
150130001#Janata Ni Ni Ma V#Eastern#Terai#Sagarmatha#Saptari#Basbalpur#Basbalpur#8#Rural#Community_aided#Community_aided#Community_Unaided##
150130002#Janata Pra V#Eastern#Terai#Sagarmatha#Saptari#Basbalpur#Basabalpur#2#Urban#Community_aided#Community_aided#Community_aided##
150130003#Pra V Basabalpur#Eastern#Terai#Sagarmatha#Saptari#Basbalpur#Bodarhat#4#Rural#Community_aided#Community_aided###
150140001#Ma V Basbitti#Eastern#Terai#Sagarmatha#Saptari#Basbiti#Basbitti#1#Urban#Community_aided#Community_aided#Community_aided#Community_Unaided#
150140002#Madarsa Islamiya Talimul Kuran Basbiti#Eastern#Terai#Sagarmatha#Saptari#Basbiti#Basbiti#2#Urban##Madrassa###
