School_code,School_name,development_region,Eco_Belt,Zone,District,VDC,Address,Ward_No,Locality,ECD,PRIMARY,LSEC,SEC,HSEC
600140001,Pipal Chautara U Ma V,Mid-western,Hill,Bheri,Dailekh,Parajul,Bhairankadh,5,Urban,Community_aided,Community_aided,Community_Unaided,Community_Unaided,Community_Unaided
600150001,Bijay Uchha Ma V,Mid-western,Hill,Bheri,Dailekh,Dullu,Khakchal,1,Rural,Community_Teacher_aided,,Community_aided,Community_aided,Community_Unaided
600150002,Nepal Rastriya Ma Vi,Mid-western,Hill,Bheri,Dailekh,Dullu,Kritikhamba,1,Urban,Community_aided,Community_aided,Community_Unaided,Community_Unaided,
600160001,Pancha Koshi Jwala Ma V,Mid-western,Hill,Bheri,Dailekh,Gamaudi,Gamaudi,4,Rural,Community_aided,Community_aided,Community_aided,Community_Unaided,Community_Unaided
600180001,Parwati Ma V,Mid-western,Hill,Bheri,Dailekh,Goganpani,Goganpani,5,Rural,Community_aided,Community_Managed,Community_aided,Community_Unaided,Community_Unaided
600190003,Bhagawati Ma V,Mid-western,Hill,Bheri,Dailekh,Jaganath,Tursu,2,Urban,Community_aided,Community_aided,Community_Unaided,Community_Unaided,
600200001,Jayadev U Ma V,Mid-western,Hill,Bheri,Dailekh,Jambukandh,Jambukandh,4,Urban,,,Community_aided,Community_aided,Community_aided
600200006,Kalika Ma V,Mid-western,Hill,Bheri,Dailekh,Jambukandh,Netrapane,1,Urban,,Community_aided,Community_Unaided,Community_Unaided,
600210001,Bhanu U Ma V,Mid-western,Hill,Bheri,Dailekh,Bhairab,Toraya,7,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,Community_Unaided
600220001,Kalika Ma Vi,Mid-western,Hill,Bheri,Dailekh,Kalika,Timure,4,Urban,,Community_aided,Community_Unaided,Community_Unaided,
600230001,Bhagawati Ma V,Mid-western,Hill,Bheri,Dailekh,Kasikandh,Dailekh,2,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
610010002,Maltakura Ma V,Mid-western,Hill,Bheri,Jajarkot,Archhani,Tamte,9,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
610010007,Bhagawati Ma V,Mid-western,Hill,Bheri,Jajarkot,Archhani,Bhetukhana,4,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
610020001,Birendra Himalaya Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Bhagawati,Bagar,2,Urban,,,Community_aided,Community_aided,Community_Teacher_aided
610020002,Ne Ra Ma V,Mid-western,Hill,Bheri,Jajarkot,Bhagawati,Gurta,3,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
610030007,Dipendra Uchha Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Bhoor,Kalabhur,1,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided
610040007,Panchala Ma V,Mid-western,Hill,Bheri,Jajarkot,Daha,Kalli,7,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
610050007,Suryodaya Ma V,Mid-western,Hill,Bheri,Jajarkot,Dandagaun,Tatta,6,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
610060002,Bhagayadaya Ma V,Mid-western,Hill,Bheri,Jajarkot,Dasera,Badaban,8,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
610060008,Jana Priya Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Dasera,Dasera,3,Urban,,,Community_aided,Community_aided,Community_Teacher_aided
610060009,Ramodaya Ma V,Mid-western,Hill,Bheri,Jajarkot,Dasera,Jewa,5,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
610070001,Tharpu Ma V,Mid-western,Hill,Bheri,Jajarkot,Dhime,Dhime,2,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
610070002,Janta Ma V,Mid-western,Hill,Bheri,Jajarkot,Dhime,Samaila,8,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
610070007,Laxmi Prapti Uchha Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Dhime,Khurpa,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
610070015,Dipendra Ma V,Mid-western,Hill,Bheri,Jajarkot,Dhime,Gharanga,4,Urban,,Community_aided,Community_Teacher_aided,Community_Unaided,
610080001,Bhanubhakta Himalaya Ma V,Mid-western,Hill,Bheri,Jajarkot,Garkhakot,Maip,5,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
610080007,Shivapuri Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Garkhakot,Garkhakot,4,Urban,,,Community_aided,Community_aided,Community_Teacher_aided
610090006,Shiv Shankar Uchha Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Jagatipur,Jagatipur,1,Urban,,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided
610100002,Bal Uchha Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Jhapra,Jhapra,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
610100010,Ram Ma V,Mid-western,Hill,Bheri,Jajarkot,Jhapra,Khaltakura,6,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
610110001,Birendra Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Thapachaur,Thapachaur,5,Urban,,,Community_aided,Community_aided,Community_Teacher_aided
610110009,Chandra Dipak Ma V,Mid-western,Hill,Bheri,Jajarkot,Thapachaur,Nahada,9,Urban,,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
610120008,Jan Kalyan Ma V,Mid-western,Hill,Bheri,Jajarkot,Karkigaun,Sirugar,3,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
610120009,Narayaniuchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Karkigaun,Ghimine,1,Urban,,,Community_aided,Community_aided,Community_Teacher_aided
610130004,Panchabhayar Ma V,Mid-western,Hill,Bheri,Jajarkot,Khagenkot,Jikuwa,7,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
610130007,Janaki Ma V,Mid-western,Hill,Bheri,Jajarkot,Khagenkot,Maidai,8,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
610130009,Tribhuwan Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Khagenkot,Dalli,1,Urban,,,Community_aided,Community_aided,Community_Teacher_aided
610140002,Shankar Bhagwan Ma V,Mid-western,Hill,Bheri,Jajarkot,Khalanga,Bhawanthana,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
610140004,Shiva Ma V,Mid-western,Hill,Bheri,Jajarkot,Khalanga,Kalegaun,9,Urban,,Community_aided,Community_Teacher_aided,Community_Unaided,
610140005,Tribhuwan Uchha Ma V,Mid-western,Hill,Bheri,Jajarkot,Khalanga,Khalanga,2,Urban,,,Community_aided,Community_aided,Community_aided
620040004,Saraswati Uchha Ma V,Mid-western,Mountain,Karnali,Dolpa,Dunai,Bazar,1,Urban,,,Community_aided,Community_aided,Community_aided
620040009,Dunai Ebs,Mid-western,Mountain,Karnali,Dolpa,Dunai,Dunni,1,Urban,Institutional_Private_Trust,Institutional_Private_Trust,Institutional_Private_Trust,,
620050004,Adarsha Uchha Ma V,Mid-western,Mountain,Karnali,Dolpa,Jufal,Juphal,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
620050006,Dolpo Educational Ebs,Mid-western,Mountain,Karnali,Dolpa,Jufal,Jufal,1,Urban,Institutional_Private_Trust,Institutional_Private_Trust,,,
620060003,Tripura Uchha Ma V,Mid-western,Mountain,Karnali,Dolpa,Kaigaun,Kaigaun,5,Urban,,,Community_aided,Community_aided,Community_aided
620070005,Kalika Ma V,Mid-western,Mountain,Karnali,Dolpa,Kalika,Baltham,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
620090003,Mukteshwor Ma V,Mid-western,Mountain,Karnali,Dolpa,Laha,Phulching,6,Urban,Community_aided,Community_aided,Community_aided,Community_Managed,
620100006,Jana Prabha Uchha Ma V,Mid-western,Mountain,Karnali,Dolpa,Liku,Likhu,4,Urban,,,Community_aided,Community_aided,Community_Teacher_aided
620110001,Bidya Mandir Ma V,Mid-western,Mountain,Karnali,Dolpa,Majhfal,Majhfal,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
620110004,Laxmi Ma V Thargaun,Mid-western,Mountain,Karnali,Dolpa,Majhfal,Thargaun,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
620130004,Malika Ma V,Mid-western,Mountain,Karnali,Dolpa,Narku,Narku,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
620150006,Taparicha Ma V,Mid-western,Mountain,Karnali,Dolpa,Phoksundo,Phoksundo,4,Urban,Community_aided,Community_aided,Community_aided,Community_Managed,
620170004,Bhagawati Ma V,Mid-western,Mountain,Karnali,Dolpa,Rimi,Jhankot,6,Urban,Community_aided,Community_aided,Community_aided,Community_Managed,
620200002,Annapurna Uchha Ma V,Mid-western,Mountain,Karnali,Dolpa,Sarmi,Sharmi,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
620210002,Saraswati Ma V,Mid-western,Mountain,Karnali,Dolpa,Sun,Sun,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
620230010,Tripurakot Ma V,Mid-western,Mountain,Karnali,Dolpa,Tripurakot,Maddu,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630010001,Kalika Ma V,Mid-western,Mountain,Karnali,Jumla,Badki,Badki,1,Urban,,Community_aided,Community_aided,Community_aided,
630020003,Kanak Sundari Uchha Ma V,Mid-western,Mountain,Karnali,Jumla,Birat,Ludku,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
630040004,Chandan Nath Uchha Uchha Ma V,Mid-western,Mountain,Karnali,Jumla,Nath,Khalanga,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
630040006,Karnali Ma V,Mid-western,Mountain,Karnali,Jumla,Nath,Anamnagar,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630060002,Tribhuwan Uchha Uchha Ma V,Mid-western,Mountain,Karnali,Jumla,Depalgaun,Jaranjwala,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
630070001,Malika Ma V,Mid-western,Mountain,Karnali,Jumla,Dhapa,Jacha,3,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
630080001,Rina Mokshya Uchha Ma V,Mid-western,Mountain,Karnali,Jumla,Dillichaur,Dillichaur,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
630110002,Khadaga Devi Ma V,Mid-western,Mountain,Karnali,Jumla,Guthichaur,Manisanghu,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630130002,Kalika Ma V,Mid-western,Mountain,Karnali,Jumla,Kalikakhetu,Katgaon,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630140004,Koilichari Ma V,Mid-western,Mountain,Karnali,Jumla,Kanakasundari,Okharpata,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630150001,Ratna Chandeshwor Sanskrit Uchha Ma V,Mid-western,Mountain,Karnali,Jumla,Swami,Gaun,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
630150003,Jana Jyoti Ma V,Mid-western,Mountain,Karnali,Jumla,Swami,Barkote,8,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
630160003,Saraswati Ma V,Mid-western,Mountain,Karnali,Jumla,Kudari,Kudari,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
630170002,Durga Uchha Ma V,Mid-western,Mountain,Karnali,Jumla,Lamra,Aireni,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
630180002,Sita Ma V,Mid-western,Mountain,Karnali,Jumla,Lihi,Raralihi,,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630220003,Deurali Ma V,Mid-western,Mountain,Karnali,Jumla,Malikatatha,,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630230003,Bhairab Uchha Uchha Ma V,Mid-western,Mountain,Karnali,Jumla,Narakot,Dada,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
630240001,Pandawa Gufa Ma V,Mid-western,Mountain,Karnali,Jumla,Pandawagufa,Kotghar,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630240002,Malika Ma V,Mid-western,Mountain,Karnali,Jumla,Pandawagufa,Khichchane,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630250001,Saraswati Ma V,Mid-western,Mountain,Karnali,Jumla,Patarasi,Patarasi,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630250003,Ganga Ma V,Mid-western,Mountain,Karnali,Jumla,Patarasi,Mathachaur,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
630270001,Kailash Ma V,Mid-western,Mountain,Karnali,Jumla,Sanigaun,Fungra,9,Rural,,Community_aided,Community_aided,Community_aided,
630300003,Himsikhar Ma V,Mid-western,Mountain,Karnali,Jumla,Tatopani,Tatopani,6,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
640010002,Karnali Ma V,Mid-western,Mountain,Karnali,Kalikot,Badalkot,Rengil,2,Urban,,Community_aided,Community_aided,,
640010003,Saraswati Ma V,Mid-western,Mountain,Karnali,Kalikot,Badalkot,Siku,5,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
640010005,Chulimalika Ma V,Mid-western,Mountain,Karnali,Kalikot,Badalkot,Badalkot,2,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
640020003,Jana Jhoti Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Bharta,Bharta,4,Urban,,Community_aided,Community_aided,Community_aided,Community_Unaided
640030002,Kalika Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Chhapre,Rawatbada,5,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,Community_Unaided
640030005,Nainal Dev Ma V,Mid-western,Mountain,Karnali,Kalikot,Chhapre,Takulla,8,Urban,Community_aided,Community_aided,Community_Unaided,Institutional_Private_Trust,
640040001,Shivalaya Uchha Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Chilkhaya,Thinkey,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
640050002,Chuli Malika Ma V,Mid-western,Mountain,Karnali,Kalikot,Daha,Ghodena,2,Urban,,Community_aided,Community_aided,Community_Managed,
640070004,Kalika U Ma V,Mid-western,Mountain,Karnali,Kalikot,Gela,Gela,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
640070006,Ram Ma V,Mid-western,Mountain,Karnali,Kalikot,Gela,Ramni,9,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
640080002,Satya Devi Ma V,Mid-western,Mountain,Karnali,Kalikot,Jubitha,Jubithha,6,Rural,,,Community_aided,Community_aided,Community_Unaided
640090001,Dewli Ma V,Mid-western,Mountain,Karnali,Kalikot,Khina,Ukhadi,2,Urban,,Community_aided,Community_Unaided,Community_Unaided,
640090003,Karnali Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Khina,Khetgode,9,Urban,,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided
640100004,Nanda Devi Ma V,Mid-western,Mountain,Karnali,Kalikot,Kotbada,Kotbada,4,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
640120002,Jana Prabhat Ma V,Mid-western,Mountain,Karnali,Kalikot,Lalu,Shreekot,8,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
640140002,Pancha Dev Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Manma,Manma,5,Rural,,,Community_aided,Community_aided,Community_Managed
640150005,Pancha Dewal Uchha Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Mehalmudi,Mehelmudi,8,Urban,,Community_aided,Community_aided,Community_aided,Community_Managed
640160003,Pancha Kalika Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Mugraha,Mugraha,5,Urban,Community_aided,Community_aided,Community_aided,Community_Managed,Community_Unaided
640180006,Pangelni Devi Ma V,Mid-western,Mountain,Karnali,Kalikot,Nanikot,Nuwaghar,3,Urban,,Community_aided,Community_Unaided,Community_Unaided,
640180007,Saraswati Uchha Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Nanikot,Vitta,6,Urban,,Community_aided,Community_aided,Community_aided,Community_Unaided
640190004,Triveni Ma V,Mid-western,Mountain,Karnali,Kalikot,Odanaku,Dillikot,9,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
640200005,Jana Jyoti Ma V,Mid-western,Mountain,Karnali,Kalikot,Pakha,Pakha,5,Rural,,Community_aided,Community_aided,Community_aided,
640210002,Malika Ma V,Mid-western,Mountain,Karnali,Kalikot,Mahadev,Nagma,3,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided,
640210003,Mahadev Uchha Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Mahadev,Phoikot,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
640220004,Jana Jagriti Uchha Ma V,Mid-western,Mountain,Karnali,Kalikot,Phukot,Dunridada,8,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,Community_Unaided
640230003,Janata Ma V,Mid-western,Mountain,Karnali,Kalikot,Ramnakot,Khardu,9,Urban,Community_aided,Community_aided,Community_Unaided,Community_Unaided,
650010004,Guru Ma V Bhiyee,Mid-western,Mountain,Karnali,Mugu,Bhiyee,Mugu,1,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
650020004,Jagatmala Uchha Uchha Ma V Dhaina,Mid-western,Mountain,Karnali,Mugu,Dhainakot,Kotwada,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
650020008,Ne Ra Ma V,Mid-western,Mountain,Karnali,Mugu,Dhainakot,Hitbada,7,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
650040004,Lok Priya Ma V,Mid-western,Mountain,Karnali,Mugu,Gumtha,Gamth,9,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
650050001,Mahadev Ma V Hyanglu,Mid-western,Mountain,Karnali,Mugu,Hyanglu,Hyanglu,5,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
650060008,Bhawani Ma V,Mid-western,Mountain,Karnali,Mugu,Jima,Purumuru,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
650090001,Mahadev Masta Uchha Uchha Ma V,Mid-western,Mountain,Karnali,Mugu,Kotdanda,Ratapani,9,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
650090002,Saraswati Ma V Rikhiya,Mid-western,Mountain,Karnali,Mugu,Kotdanda,Rinkhiya,2,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
650100005,Buddha Uchha Uchha Ma V Mangri,Mid-western,Mountain,Karnali,Mugu,Mangri,Mangri,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
650120002,Jana Jyoti Ma V,Mid-western,Mountain,Karnali,Mugu,Natharpu,Dhupichaur,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
650140005,Karnali Ma V,Mid-western,Mountain,Karnali,Mugu,Pina,Topla,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
650180010,Prabhat Uchha Uchha Ma V Rowa,Mid-western,Mountain,Karnali,Mugu,Rowa,Rowa,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
650190008,Prakash Ma V Luma,Mid-western,Mountain,Karnali,Mugu,Ruga,Gaun,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
650200004,Bal Shiksya Ma V,Mid-western,Mountain,Karnali,Mugu,Khamale,Dandawada,2,Urban,Community_aided,Community_aided,Community_aided,Community_Unaided,
650220008,Kalika Uchha Ma V,Mid-western,Mountain,Karnali,Mugu,Shrikot,Shreekot,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
650230009,Mahakali Uchha Uchha Ma V,Mid-western,Mountain,Karnali,Mugu,Nagar,Gumgadhi,4,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
650230011,Rara Dynamic Ebs,Mid-western,Mountain,Karnali,Mugu,Nagar,Bazar,5,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,
650240003,Panchodaya Uchha Ma V,Mid-western,Mountain,Karnali,Mugu,Sukadhik,Nakharji,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
650240005,Sarvodaya Uchha Ma V,Mid-western,Mountain,Karnali,Mugu,Sukadhik,Sukadhik,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
660020001,Raling Ma V,Mid-western,Mountain,Karnali,Humla,Baragaun,Aaulikot,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
660040002,Kailash Ma V,Mid-western,Mountain,Karnali,Humla,Dandafaya,Okhreni,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
660040003,Karnali Ma V,Mid-western,Mountain,Karnali,Humla,Dandafaya,Chuganfaya,7,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
660050005,Mahadev Ma V,Mid-western,Mountain,Karnali,Humla,Darma,Deuli,2,Urban,,,Community_aided,Community_aided,Community_aided
660080001,Saraswati Ma V,Mid-western,Mountain,Karnali,Humla,Jair,Vitagau,6,Urban,,,Community_aided,Community_aided,
660090005,Sallaghari Ma V,Mid-western,Mountain,Karnali,Humla,Kalika,Laphali,2,Urban,,Community_aided,Community_aided,Community_Unaided,
660110004,Mandhara Ma V,Mid-western,Mountain,Karnali,Humla,Kharpunath,Gaun,4,Urban,,Community_aided,Community_aided,Community_aided,
660120002,Malika Ma V,Mid-western,Mountain,Karnali,Humla,Lali,Lali,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_aided
660140004,Madana Dew Ma V,Mid-western,Mountain,Karnali,Humla,Madana,Madana,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
660150001,Dharmodaya Ma V,Mid-western,Mountain,Karnali,Humla,Maila,Chapprela,4,Urban,,Community_aided,Community_aided,Community_aided,
660150009,Chhetrapal Ma V,Mid-western,Mountain,Karnali,Humla,Maila,Kolibada,3,Urban,,Community_aided,Community_aided,Community_aided,
660150013,Malika Ebs,Mid-western,Mountain,Karnali,Humla,Maila,Maila,4,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
660160001,Himalayan Ma V,Mid-western,Mountain,Karnali,Humla,Melchham,Melchham,7,Urban,Community_aided,Community_aided,Community_aided,Community_Managed,
660180005,Maha Bouddaha Ma V,Mid-western,Mountain,Karnali,Humla,Muchu,Yalwang,1,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
660190002,Humla Ma V,Mid-western,Mountain,Karnali,Humla,Raya,Raya,2,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
660200001,Kot Ma V,Mid-western,Mountain,Karnali,Humla,Rodikot,Danda,9,Urban,,,Community_aided,Community_aided,
660220002,Him Jyoti Ma V,Mid-western,Mountain,Karnali,Humla,Saya(sama),Sarkagad,5,Urban,,,Community_aided,Community_aided,Community_aided
660230001,Suryodaya Ma V,Mid-western,Mountain,Karnali,Humla,Nagar,Budheli,4,Urban,,,Community_aided,Community_aided,Community_aided
660250001,Man Sarobar Uchha Ma V,Mid-western,Mountain,Karnali,Humla,Simikot,Simikot,1,Urban,,,Community_aided,Community_aided,Community_aided
660250006,Bal Mandir Ma V,Mid-western,Mountain,Karnali,Humla,Simikot,Simikot,3,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
660250015,Himali Model Ebs,Mid-western,Mountain,Karnali,Humla,Simikot,Bazar,3,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,
670010007,Dasharath Uchha Ma V,Far-western,Mountain,Seti,Bajura,Atichaur,Danigaon,5,Urban,Community_aided,,Community_Managed,Community_Managed,Community_Unaided
670020007,Badi Malika Ma V,Far-western,Mountain,Seti,Bajura,Badhu,Dhim,2,Rural,Community_aided,Community_aided,Community_aided,Community_aided,
670030002,Swami Kartik Ma V,Far-western,Mountain,Seti,Bajura,Bai,"Batusare,wai",7,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
670030006,Suman Karnali Ebs,Far-western,Mountain,Seti,Bajura,Bai,Bai,,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
670040008,Trishakti Ma V,Far-western,Mountain,Seti,Bajura,Barhabis,Barabish,6,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
670060001,Pashupati Ma V,Far-western,Mountain,Seti,Bajura,Brahmatola,Tila,6,Rural,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Teacher_aided
670060013,Malika Peace Zone Ebs,Far-western,Mountain,Seti,Bajura,Brahmatola,Bramatola,,Urban,Institutional_Enlisted_With_Company,Institutional_Enlisted_With_Company,,,
670070004,Nepal Rastriya Ma V,Far-western,Mountain,Seti,Bajura,Budhiganga,Gangachour,6,Urban,Community_aided,Community_aided,Community_aided,Community_Teacher_aided,
670080004,Tribhuwaneshwori Ma V,Far-western,Mountain,Seti,Bajura,Chhatara,Sinnaecot,5,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Managed
670090014,Bal Bikash Ma V,Far-western,Mountain,Seti,Bajura,Dahakot,Majhpali,3,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
670100003,Masteshwari Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajura,Dogadi,Dogadi,7,Urban,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
670110008,Dewalkot Ma V,Far-western,Mountain,Seti,Bajura,Gotree,Chour,3,Urban,Community_Managed,Community_aided,Community_aided,Community_Teacher_aided,
670110010,Kailash Ma V,Far-western,Mountain,Seti,Bajura,Gotree,Mahati,8,Urban,Community_aided,Community_aided,Community_aided,Community_aided,
670120004,Khapardevasthali Ma V,Far-western,Mountain,Seti,Bajura,Gudukhati,Khatigaoun,9,Urban,Community_aided,Community_aided,Community_aided,Community_Managed,
670120005,Bhawani Ma V,Far-western,Mountain,Seti,Bajura,Gudukhati,Pudawaula,5,Urban,Community_aided,Community_Managed,Community_Managed,Community_Unaided,
670140003,Malika Ma V,Far-western,Mountain,Seti,Bajura,Jayabageshori,Gajra,4,Urban,Community_aided,Community_aided,Community_Teacher_aided,Community_Teacher_aided,
670140004,Devasthali Ma V,Far-western,Mountain,Seti,Bajura,Jayabageshori,Matesangu,9,Urban,,Community_aided,Community_aided,Community_Unaided,
670150011,Jalpa Devi Ma V,Far-western,Mountain,Seti,Bajura,Jugada,Pinalekha,4,Rural,Community_aided,Community_Managed,Community_Managed,Community_Managed,Community_Unaided
670170010,Ratna Ma V,Far-western,Mountain,Seti,Bajura,Kailashmandu,Malalgaon,7,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
670170011,Masteshwori Ma V,Far-western,Mountain,Seti,Bajura,Kailashmandu,Pandhara,2,Rural,Community_aided,Community_aided,Community_aided,Community_aided,Community_Unaided
670180001,Kandabhawani Uchha Uchha Ma V,Far-western,Mountain,Seti,Bajura,Kanda,Jarimtola,6,Urban,Community_aided,Community_aided,Community_aided,Community_aided,Community_Teacher_aided
