SLCYear,DistrictName,DistrictCode,SCHCODE,School_name,AppearedTotal,AppearedBoys,AppearedGirls,PassTotal,PassBoys,PassGirls,%,DivisionBoys,DivisionGirls,FirstDivBoys,FirstDivGirls,SecondDivBoys,SecondDivGirls,ThirdDivBoys,ThirdDivGirls,WithheldBoys,WithheldGirls,CanceledBoys,CanceledGirls,ExpelledBoys,ExpelledGirls
69,Udaypur,14,14027,Laligurans Secondary English Boarding School Gaighat-4,53,31,22,50,29,21,94.34,1,1,23,15,5,5,0,0,0,0,0,0,0,0
69,Udaypur,14,14028,Pashupati Ma Vi Aamptar,41,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14029,Kakanishwar Ma Vi Thanagaun,41,20,21,6,3,3,14.63,0,0,2,0,1,3,0,0,0,0,0,0,0,0
69,Udaypur,14,14030,Ma Vi Laxmipur Portaha Triyuga,87,41,46,22,12,10,25.29,0,0,3,0,7,9,2,1,0,0,0,0,0,0
69,Udaypur,14,14031,Mahendra Dip Ma Vi Tamlichha,42,18,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14032,Janata Kalika Ma Vi Sorung Chhabise,39,14,25,1,0,1,2.56,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14033,Janata Ma Vi Rasuwa Laphagaun,21,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14034,Ma Vi Chhindring Khola Barre,51,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14035,Rastriya Ma Vi Bagaha,100,32,68,22,12,10,22,0,0,2,2,10,8,0,0,0,0,0,0,0,0
69,Udaypur,14,14036,Saraswati Ma Vi Sawa Siddhipur,22,8,14,5,4,1,22.73,0,0,0,0,4,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14037,Ma Vi Mayankhu,37,20,17,2,1,1,5.41,0,0,0,0,1,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14038,Ram Janaki Ma Vi Motigada Triyuga,37,15,22,18,6,12,48.65,0,0,1,2,5,10,0,0,0,0,0,0,0,0
69,Udaypur,14,14039,Mahendra Ma Vi Sirwani Baraha,19,11,8,2,2,0,10.53,0,0,1,0,1,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14040,Ma Vi Aamasal,57,22,35,6,4,2,10.53,0,0,0,0,4,2,0,0,0,0,0,0,0,0
69,Udaypur,14,14041,Ma Vi Rasuwa Jante,43,23,20,2,2,0,4.65,0,0,0,0,2,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14042,Sagarmatha Secondary English School Beltar,41,23,18,30,14,16,73.17,2,1,9,13,3,2,0,0,0,0,0,0,0,0
69,Udaypur,14,14043,Ma Vi Sibai Sundarpur,61,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14044,Sagarmatha Model Ma Vi Gaighat,33,17,16,13,9,4,39.39,0,0,4,3,5,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14045,Udayasi English Boarding School Jaljale,66,42,24,65,42,23,98.48,7,2,28,15,7,6,0,0,0,0,0,0,0,0
69,Udaypur,14,14046,Puma English Boarding School Beltar,33,22,11,27,20,7,81.82,0,0,9,5,11,2,0,0,0,0,0,0,0,0
69,Udaypur,14,14047,Namuna School Triyuga-2,41,17,24,25,10,15,60.98,0,0,6,7,4,8,0,0,0,0,0,0,0,0
69,Udaypur,14,14048,Udayapur English School Tri Na Pa-2,67,42,25,55,34,21,82.09,9,1,14,16,11,4,0,0,0,0,0,0,0,0
69,Udaypur,14,14049,Chandrawati Secondary School Lekhanipokhari,32,15,17,1,1,0,3.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14050,Pushpanjali Sishubatika Residental Secondary School Gaighat,24,16,8,21,15,6,87.5,0,0,6,5,9,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14051,Mahakali Ma Vi Champapur Mainamaini-9,49,19,30,1,1,0,2.04,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14052,Ma Vi Nepaltar Panchawati-4,42,23,19,2,2,0,4.76,0,0,1,0,1,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14053,Sagarmatha English Boarding School Katari,41,24,17,41,24,17,100,1,2,22,14,1,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14057,Paradise Secondary School Gaighat,21,9,12,21,9,12,100,4,1,5,10,0,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14058,Bhu.Pu.Sainik English School,19,9,10,10,4,6,52.63,0,0,3,1,1,5,0,0,0,0,0,0,0,0
69,Udaypur,14,14059,Evergreen English Boarding School Motigada,29,19,10,28,18,10,96.55,2,1,14,6,2,3,0,0,0,0,0,0,0,0
69,Udaypur,14,14060,Ma Vi Chilaune Bhanjyang,23,13,10,3,2,1,13.04,0,0,0,0,2,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14061,Ma Vi Hadebash,50,23,27,2,2,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14062,Sapta Kaushika Ma Vi Bhagalpur,16,7,9,3,3,0,18.75,0,0,0,0,3,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14063,Janata Ma Vi Jahada,82,24,58,5,5,0,6.1,0,0,0,0,4,0,1,0,0,0,0,0,0,0
69,Udaypur,14,14064,Ma Vi Ambasi,58,21,37,8,5,3,13.79,0,0,2,0,3,3,0,0,0,0,0,0,0,0
69,Udaypur,14,14065,Triyuga Little Flowers English School Udayapur,18,11,7,17,11,6,94.44,3,0,8,5,0,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14066,Ma Vi Bansbote,40,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14067,Mainamaini Ma Vi Mulgaun,18,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14068,Mahendra Ma Vi Nametar,17,6,11,1,0,1,5.88,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14069,Janata Ma Vi Kanchirang,35,7,28,1,1,0,2.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69,Udaypur,14,14070,Ma Vi Salle Pokhari,31,12,19,8,7,1,25.81,0,0,1,0,6,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14071,"Peace Zone International Academy, Gaighat",12,5,7,10,5,5,83.33,0,0,3,4,2,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14072,Prabhat English Boarding School Katari,28,18,10,27,17,10,96.43,1,0,15,9,1,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14073,Secondary School Patnabhanjang Sirise,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14074,"Motherland Secondary Boarding School, Katari",26,16,10,22,15,7,84.62,2,0,12,6,1,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14075,"Secondary School, Kalyanpur",43,22,21,5,3,2,11.63,0,0,1,1,2,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14076,"Secondary School, Kalikhola",31,11,20,1,0,1,3.23,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14077,"Morning Glory English Boarding School, Thokshila",17,12,5,8,6,2,47.06,0,0,5,1,1,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14078,"Ma Vi, Phusre Pipal Bhanjyang",38,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14079,"Janata Secondary School, Lungintar Siddhipur",47,16,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14080,"Sharada Ma Vi, Chaudandi Katahare",27,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14081,"Secondary School, Saune 5",31,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14082,"Secondary School, Kalikhola Triveni",74,40,34,8,5,3,10.81,0,0,3,0,2,3,0,0,0,0,0,0,0,0
69,Udaypur,14,14083,"Secondary School, Jalkeni Dumre",49,19,30,2,2,0,4.08,0,0,0,0,1,0,1,0,0,0,0,0,0,0
69,Udaypur,14,14084,Pancha Kanya Ma Vi  Patlebas,31,10,21,4,3,1,12.9,0,0,1,0,2,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14085,"Janak Ma Vi, Khaijanpur",19,10,9,1,1,0,5.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14086,Ma Vi Katahare Rupatar -6 Udayapur,26,11,15,3,2,1,11.54,0,0,1,0,1,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14087,Ma Vi Tapli Chisapani Lekhgaun-4,37,13,24,2,1,1,5.41,1,0,0,0,0,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14088,Ma Vi Ratamate Barre-6,39,14,25,3,2,1,7.69,0,0,0,0,2,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14089,Koshi Ma Vi Chakrapur -1 Udayapur,65,24,41,4,4,0,6.15,0,0,2,0,2,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14090,Moti Memorial Secondary English Boarding School Basaha -9,19,12,7,19,12,7,100,0,0,10,4,2,3,0,0,0,0,0,0,0,0
69,Udaypur,14,14091,Ma Vi Bhuwanre Panchawati -4,19,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14092,Ma Vi Limpatar -3 Udayapur,68,27,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14093,Siddheshwary Ma Vi Musaharniya-6,58,27,31,13,9,4,22.41,0,0,4,0,5,4,0,0,0,0,0,0,0,0
69,Udaypur,14,14094,"Janata Ma Vi Ranibas ,Khanbu-6",37,15,22,1,1,0,2.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14095,Ma Vi Bhorle Chilaune -6,15,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14096,Janata Ma Vi  Rauta Ranibas,18,9,9,1,1,0,5.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14097,Mulberry English Secondary School Jalpa Chilune Sukaura-6,11,7,4,9,5,4,81.82,0,0,0,2,5,2,0,0,1,0,0,0,0,0
69,Udaypur,14,14098,Secondary School Maruwa Katari,36,14,22,17,8,9,47.22,0,0,1,0,7,9,0,0,0,0,0,0,0,0
69,Udaypur,14,14099,"Merry Brood English Secondary School ,Jaljale",14,6,8,1,1,0,7.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14100,Janata Mavi (Ol) Deuri Triyuga,36,16,20,1,1,0,2.78,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69,Udaypur,14,14101,Panchawati Ma Vi Khasibas Triveni-5,19,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14102,Devi Ma Vi Bhulke Katari-8,27,12,15,5,4,1,18.52,0,0,1,0,3,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14103,Saraswati Ma Vi Bhorle Katari-9,33,11,22,9,4,5,27.27,0,0,2,0,2,5,0,0,0,0,0,0,0,0
69,Udaypur,14,14104,Jalpadevi Ma Vi Dhaplang Saune-7,21,9,12,2,2,0,9.52,0,0,0,0,2,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14105,Janata Ma Vi Katunje Babala-7,16,7,9,1,0,1,6.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14106,Mahendra Ma Vi Rasuwa Pokhari,14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14107,"Lauwagadhi Ma Vi Khairaha Jhoda, Hadiya-8",25,15,10,2,0,2,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14108,"Janabikash Ma Vi Bhima ,Hadiya -2",17,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14109,"Janata Ma Vi Naule,Bhuttar-7",27,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14110,"Paruhang Academy,Beltar-1",8,6,2,7,5,2,87.5,1,0,4,2,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14111,Janta Ma Vi Shreepur,37,16,21,9,5,4,24.32,0,0,0,0,5,3,0,1,0,0,0,0,0,0
69,Udaypur,14,14112,"Janta Ma Vi, Damouti",27,10,17,1,1,0,3.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14113,Triyuga English Medium Secondary School Chuhade-13,14,13,1,9,9,0,64.29,0,0,6,0,3,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14114,"Saraswati  Ma Vi  Hadaiya, Katari-1",42,16,26,3,3,0,7.14,0,0,1,0,2,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14115,"Bhagawati  Mavi  Hadiya-5,Musaharniya",15,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14116,"Shiva Ma Vi, Sundarpur-5",28,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14117,"Janata Adarsha Mavi,Kalikhola, Basaha",47,20,27,7,4,3,14.89,0,0,0,0,4,2,0,1,0,0,0,0,0,0
69,Udaypur,14,14118,"Janata  Mavi Baruwadahar,Khanbu-1",14,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14119,"Satyadevi  Mavi, Bhulke",36,10,26,7,3,4,19.44,0,0,2,3,1,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14120,"Shree Ma Vi, Bohoribot",28,14,14,2,2,0,7.14,0,0,1,0,1,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14121,"Mavi,Bharatjor,Rauta-2",29,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14122,"Bal Mandir Mavi, Bokse-1",101,48,53,17,9,8,16.83,0,0,0,1,8,7,1,0,0,0,0,0,0,0
69,Udaypur,14,14123,Kalika  Mavi  Beltar-3,20,9,11,7,5,2,35,0,0,2,0,3,2,0,0,0,0,0,0,0,0
69,Udaypur,14,14124,"Saraswati  Mavi, Hardeni-3",34,19,15,2,1,1,5.88,0,0,0,0,1,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14125,"Janakalyan  Mavi, Rumjatar",13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14126,"Kalikadevi Mavi Kalimati,Udaypur",25,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14127,"Kaushika Mavi Dharme,Laphagaun-2",10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14128,"Bal Vidhya Mandir Eng.Boarding School,Tapeshwari-1",7,6,1,3,3,0,42.86,0,0,0,0,3,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14129,Jalpajan Ma Vi Ajingare Basaha,16,4,12,5,2,3,31.25,0,0,0,0,2,3,0,0,0,0,0,0,0,0
69,Udaypur,14,14131,"Canvas Academy, Gaighat",20,10,10,20,10,10,100,0,0,9,9,1,1,0,0,0,0,0,0,0,0
69,Udaypur,14,14132,"Singhdevi Ma Vi, Madibas, Beltar",38,16,22,2,0,2,5.26,0,0,0,0,0,2,0,0,0,0,0,0,0,0
69,Udaypur,14,14133,"Saraswati Ma.Vi.,Malbase, Pokhari-6",20,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14134,"Ma.Vi.,Majhkharka, Nametar-1",20,9,11,6,1,5,30,0,0,0,1,1,4,0,0,0,0,0,0,0,0
69,Udaypur,14,14135,"Janata Ma.Vi.,Dumre-1",26,14,12,1,1,0,3.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Udaypur,14,14136,"Kalika Ma.Vi.,Ratanpur, Risku-4",33,13,20,1,1,0,3.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Saptari,15,15001,Chhinnamasta Bhupendra San Ma Vi Sakhada,99,49,50,2,2,0,2.02,0,0,2,0,0,0,0,0,8,5,0,0,0,0
69,Saptari,15,15002,Kesho Aniruddhavati Ma Vi Rajbiraj,132,80,52,18,14,4,13.64,0,0,3,2,11,2,0,0,2,0,0,0,0,0
69,Saptari,15,15003,Public Bindeshwari Ma Vi Rajbiraj,152,90,62,33,21,12,21.71,0,0,9,7,11,4,1,1,1,1,0,0,0,0
69,Saptari,15,15004,Govardhan Bairagi Janata Ma Vi Phattepur,52,17,35,2,2,0,3.85,0,0,2,0,0,0,0,0,0,0,0,0,0,0
69,Saptari,15,15005,Rajaji Tulasilal Jonchhe Janata Ma Vi Siswa Belhi,96,51,45,2,2,0,2.08,0,0,0,0,2,0,0,0,0,0,0,0,0,0
69,Saptari,15,15006,Dwarika Shree Lal Satani Yadav Ma Vi Bathanaha,61,24,37,7,4,3,11.48,0,0,1,0,3,2,0,1,0,0,0,0,0,0
69,Saptari,15,15007,Rajdevi Thakodevi Jogendra Bhagat Ma Vi Rajbiraj,191,95,96,26,15,11,13.61,0,2,6,4,8,5,1,0,0,0,0,0,0,0
69,Saptari,15,15008,Laxmi Ballav Narsing Ma Vi Babhangamakati,356,213,143,22,18,4,6.18,0,0,1,0,11,4,6,0,0,0,0,0,0,0
69,Saptari,15,15009,Sarvodaya Ma Vi Kanchanpur,175,86,89,10,10,0,5.71,0,0,6,0,4,0,0,0,0,0,0,0,0,0
69,Saptari,15,15010,Public Ma Vi Launia Tilathi,134,73,61,12,9,3,8.96,0,0,2,0,6,3,1,0,1,0,0,0,0,0
69,Saptari,15,15011,Mahikar Ma Vi Prasbani,116,58,58,17,9,8,14.66,0,0,4,0,5,8,0,0,1,0,0,0,0,0
69,Saptari,15,15012,Mahabir Ma Vi Hanumannagar,135,70,65,11,11,0,8.15,0,0,4,0,6,0,1,0,2,1,0,0,0,0
69,Saptari,15,15013,Buddhilal Bidyamunar Ma Vi Bhagwatpur,134,50,84,19,12,7,14.18,0,0,4,0,8,7,0,0,0,1,0,0,0,0
69,Saptari,15,15014,Ma Vi Diman,92,43,49,4,3,1,4.35,0,0,0,0,1,1,2,0,0,0,0,0,0,0
69,Saptari,15,15015,Kanta Chandra Ma Vi Pato,75,47,28,21,15,6,28,0,0,5,0,9,6,1,0,0,0,0,0,0,0
69,Saptari,15,15016,Kamaleshwary Kisun Jhaulai Ma Vi Banarjhula,109,49,60,10,7,3,9.17,0,0,1,1,5,2,1,0,0,0,0,0,0,0
69,Saptari,15,15017,Chandra Namuna Ma Vi Bode Barsain,147,71,76,32,19,13,21.77,0,0,7,5,11,8,1,0,0,0,0,0,0,0
69,Saptari,15,15018,Ram Dayal Ma Vi Sakhuwa Kachandaha,98,46,52,3,3,0,3.06,0,0,2,0,0,0,1,0,0,0,0,0,0,0
69,Saptari,15,15019,Janata Shankar Ma Vi Rajgadh Nargho,138,71,67,14,11,3,10.14,0,0,5,1,6,2,0,0,0,0,0,0,0,0
69,Saptari,15,15020,Masilal Janata Ma Vi Kushaha,247,102,145,22,18,4,8.91,0,0,4,2,13,2,1,0,1,0,0,0,0,0
69,Saptari,15,15021,Nanda Uma Public Ma Vi Odraha,130,55,75,16,9,7,12.31,0,0,1,0,6,4,2,3,0,0,0,0,0,0
69,Saptari,15,15022,Janata Ma Vi Sishuwari,143,71,72,9,9,0,6.29,1,0,3,0,3,0,2,0,0,0,0,0,0,0
69,Saptari,15,15023,Chummanhari Janata Ma Vi Mayanakaderi,36,21,15,2,2,0,5.56,0,0,0,0,2,0,0,0,0,0,0,0,0,0
69,Saptari,15,15024,Thakurjee Ma Vi Bakdhuwa Jandaul,88,41,47,7,7,0,7.95,0,0,1,0,5,0,1,0,1,1,0,0,0,0
69,Saptari,15,15025,Jageshwar Garahai Janata Ma Vi Sehara,122,76,46,29,22,7,23.77,0,0,7,0,13,5,2,2,0,1,0,0,0,0
69,Saptari,15,15026,Shree 5 Mahendra Ma Vi Phulbadiya,123,63,60,33,21,12,26.83,0,0,9,3,10,8,2,1,0,0,0,0,0,0
69,Saptari,15,15027,Keshav Smarak Janata Ma Vi Tikuliya,166,84,82,19,11,8,11.45,0,0,6,0,5,8,0,0,0,0,0,0,0,0
69,Saptari,15,15028,Laxmi Narayan Ma Vi Bairawa,65,39,26,4,4,0,6.15,0,0,1,0,3,0,0,0,0,0,0,0,0,0
69,Saptari,15,15029,Kanchhu Narapratap Ma Vi Nakati,105,65,40,9,8,1,8.57,0,0,2,0,6,1,0,0,0,0,0,0,0,0
69,Saptari,15,15030,Shree 5 Mahendra Chunni Ma Vi Manaraja,109,68,41,18,15,3,16.51,0,0,5,0,10,3,0,0,1,0,0,0,0,0
69,Saptari,15,15031,Bhawani Pra Sakal Pra Ram Pra Janata Ma Vi Kalyanpur,99,46,53,5,4,1,5.05,0,0,1,0,3,1,0,0,0,0,0,0,0,0
69,Saptari,15,15032,Nara Bahadur Thapa Janta Ma Vi Pakari Gotha Sonara,54,36,18,10,8,2,18.52,0,0,1,0,6,2,1,0,0,0,0,0,0,0
69,Saptari,15,15033,Ishwari Hiya Surait Jilewi Janata Ma Vi Sarshwar Dhangadhi,43,28,15,3,3,0,6.98,0,0,0,0,3,0,0,0,0,0,0,0,0,0
69,Saptari,15,15034,Janta Ma Vi Tarahi,62,35,27,3,3,0,4.84,0,0,0,0,3,0,0,0,0,0,0,0,0,0
69,Saptari,15,15035,Hira Phekani Ma Vi Banaula,59,30,29,6,5,1,10.17,0,0,1,1,4,0,0,0,0,0,1,0,0,0
69,Saptari,15,15036,Narendra Memorial Janta Ma Vi Boriya,54,31,23,7,4,3,12.96,0,0,0,0,1,2,3,1,0,0,0,0,0,0
69,Saptari,15,15037,Happy Land Ma Vi Rajbiraj,123,78,45,116,74,42,94.31,6,5,56,34,12,3,0,0,0,0,0,0,0,0
69,Saptari,15,15038,Janata Ma Vi Khurahuriya,184,115,69,54,43,11,29.35,2,0,23,6,18,4,0,1,3,0,1,0,1,0
69,Saptari,15,15039,S L P  Ma Vi Mahuki Pathargada,156,84,72,15,12,3,9.62,0,0,2,0,10,3,0,0,0,0,0,0,0,0
69,Saptari,15,15040,Kankalani Ma Vi Portaha,64,32,32,2,2,0,3.13,0,0,1,0,1,0,0,0,0,0,0,0,0,0
69,Saptari,15,15041,B P  Smarak Public Ma Vi Bharadaha,83,50,33,4,3,1,4.82,0,0,1,0,2,1,0,0,0,0,0,0,0,0
69,Saptari,15,15042,Janata Ma Vi Kataiya Phattepur,41,19,22,1,1,0,2.44,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Saptari,15,15043,Durga Ma Vi Rajbiraj,114,82,32,108,80,28,94.74,12,1,59,23,9,4,0,0,0,0,0,0,0,0
69,Saptari,15,15044,Jayanti Indira Kanya Ma Vi Rajbiraj,28,0,28,8,0,8,28.57,0,0,0,0,0,8,0,0,0,0,0,0,0,0
69,Saptari,15,15045,Mahendra Janata Ma Vi Baluwa Sitapur,86,39,47,9,7,2,10.47,0,0,4,2,3,0,0,0,0,0,0,0,0,0
69,Saptari,15,15046,Janata Ma Vi Itahari Bishnupur Hati,69,30,39,7,6,1,10.14,1,0,2,0,3,1,0,0,0,0,0,0,0,0
69,Saptari,15,15047,Golden Star Secondary School Rajbiraj-6,5,3,2,2,2,0,40,0,0,1,0,1,0,0,0,0,0,0,0,0,0
69,Saptari,15,15048,Janta Rameshwar Memorial Ma Vi Brahampur,79,46,33,1,1,0,1.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0
69,Saptari,15,15049,Shatrudhan Ma Vi Negadabairiya Yogiya,55,25,30,4,3,1,7.27,0,0,0,0,3,1,0,0,0,0,0,0,0,0
69,Saptari,15,15050,Laligurans English Boarding School Rajbiraj,12,11,1,11,10,1,91.67,2,0,6,1,2,0,0,0,0,0,0,0,0,0
69,Saptari,15,15051,Jana Prabhat Ma Vi Daulatpur,151,74,77,13,9,4,8.61,0,0,0,0,9,4,0,0,1,0,0,0,0,0
69,Saptari,15,15052,"Shankar Higher Secondary School, Bhagawatpur",57,33,24,12,5,7,21.05,0,0,3,1,2,6,0,0,0,0,0,0,0,0
69,Saptari,15,15053,Lu La Sa Ja Ma Vi Terhauta,79,36,43,13,10,3,16.46,0,0,5,0,5,3,0,0,0,0,0,0,0,0
69,Saptari,15,15054,Mahabir Ma Vi Bishahariya,61,31,30,3,3,0,4.92,0,0,0,0,2,0,1,0,0,0,0,0,0,0
69,Saptari,15,15055,Janta Ma Vi Khudibukhari Kupahi,36,28,8,6,5,1,16.67,0,0,0,0,5,1,0,0,0,0,0,0,0,0
69,Saptari,15,15056,Mother Memorial English Boarding School Phattepur,38,19,19,36,17,19,94.74,0,0,8,10,9,9,0,0,0,0,0,0,0,0
69,Saptari,15,15057,Janchetna Ma Vi Bhawanipur,103,43,60,11,9,2,10.68,0,0,2,1,7,1,0,0,1,0,0,0,0,0
69,Saptari,15,15058,Little Flower Secondary School Rajbiraj-9,58,52,6,30,26,4,51.72,4,0,21,4,1,0,0,0,0,0,0,0,0,0
69,Saptari,15,15059,Janki Secondary School Rajbiraj-8,36,30,6,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0
69,Saptari,15,15060,World Vision Modern School Rajbiraj,42,28,14,14,8,6,33.33,0,0,3,2,5,4,0,0,0,0,0,0,0,0
69,Saptari,15,15061,"Janta Secondary School, Rampur, Jamuwa",41,15,26,5,3,2,12.2,0,0,1,0,2,2,0,0,0,0,0,0,0,0
69,Saptari,15,15062,Su.De.Phu.Ja. Ma Vi Sitapur Bhurki,73,32,41,18,8,10,24.66,0,0,1,1,6,9,1,0,1,1,0,0,0,0
69,Saptari,15,15063,Janata Ma. Vi. Topa-3,73,51,22,7,5,2,9.59,0,0,1,0,4,1,0,1,0,0,0,0,0,0
69,Saptari,15,15064,Everest Residential School Hanuman Nagar,32,22,10,28,19,9,87.5,2,0,12,5,5,4,0,0,0,0,0,0,0,0
69,Saptari,15,15065,"Janata Ma Vi Bhagani,Maleth",56,33,23,4,4,0,7.14,0,0,1,0,2,0,1,0,0,0,0,0,0,0
69,Saptari,15,15066,Sirjana English Boarding School Rajbiraj,25,20,5,23,18,5,92,0,0,10,1,8,4,0,0,0,0,0,0,0,0
69,Saptari,15,15067,Gyan Jyoti Secondary School Rajbiraj,9,5,4,8,4,4,88.89,1,0,3,3,0,1,0,0,0,0,0,0,0,0
69,Saptari,15,15068,"Adarsha Secondary English School, Bakdhuwa, Mahuli",17,12,5,17,12,5,100,4,0,8,5,0,0,0,0,0,0,0,0,0,0
69,Saptari,15,15069,"Royal English Boarding School, Portaha Bhardaha",22,13,9,7,6,1,31.82,0,0,1,1,4,0,1,0,0,0,0,0,0,0
69,Saptari,15,15070,"Rastriya Secondary School, Banrait Tole, Barmajiya",31,19,12,20,13,7,64.52,0,0,0,1,12,6,1,0,0,0,0,0,0,0
69,Saptari,15,15071,"Janata Secondary School, Lalpatty",34,17,17,5,3,2,14.71,0,0,0,0,2,2,1,0,0,0,0,0,0,0
69,Saptari,15,15072,"Janata Ma Vi, Kankatta",46,25,21,1,1,0,2.17,0,0,0,0,0,0,1,0,0,0,0,0,0,0
